,Date,Time,Stadium,City,Match Details,Team Playing,Total Runs,Total Wickets,Batsman Names,Out/Not Out,Balls Played,Runs Scored,Fours,Sixes,Strike Rate
133,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,204,7,Nitish Rana (c),c Karthik b M Bracewell,5,1,0,0,20.00
134,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,204,7,Rinku Singh,c Karthik b Harshal Patel,33,46,2,3,139.39
135,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,204,7,Russell,c Kohli b Karn Sharma,1,0,0,0,0.00
136,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,204,7,Thakur,c Maxwell b Siraj,29,68,9,3,234.48
137,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,204,7,Narine,not out,1,0,0,0,0.00
138,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,204,7,Umesh,not out,2,6,1,0,300.00
139,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,123,10,Virat Kohli,b Narine,18,21,3,0,116.67
140,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,123,10,Faf du Plessis (c),b Chakaravarthy,12,23,2,2,191.67
141,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,123,10,Michael Bracewell,c Nitish Rana b Thakur,18,19,1,1,105.56
142,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,123,10,Glenn Maxwell,b Chakaravarthy,7,5,1,0,71.43
143,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,123,10,Harshal Patel,b Chakaravarthy,2,0,0,0,0.00
144,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,123,10,Shahbaz Ahmed,c Thakur b Narine,5,1,0,0,20.00
145,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,123,10,Dinesh Karthik (wk),c Chakaravarthy b Suyash Sharma,8,9,1,0,112.50
146,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,123,10,Anuj Rawat,c Narine b Suyash Sharma,5,1,0,0,20.00
147,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,123,10,David Willey,not out,20,20,2,0,100.00
148,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,123,10,Karn Sharma,c Nitish Rana b Suyash Sharma,3,1,0,0,33.33
149,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,123,10,Akash Deep,c and b Chakaravarthy,8,17,2,1,212.50
150,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,121,8,Anmolpreet Singh (wk),lbw b Krunal Pandya,26,31,3,1,119.23
151,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,121,8,Mayank Agarwal,c Stoinis b Krunal Pandya,7,8,1,0,114.29
152,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,121,8,Tripathi,c Amit Mishra b Yash Thakur,41,35,4,0,85.37
153,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,121,8,Markram (c),b Krunal Pandya,1,0,0,0,0.00
154,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,121,8,Harry Brook,st Pooran b Ravi Bishnoi,4,3,0,0,75.00
155,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,121,8,Washington Sundar,c Deepak Hooda b Amit Mishra,28,16,0,0,57.14
156,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,121,8,Abdul Samad,not out,10,21,1,2,210.00
157,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,121,8,Adil Rashid,c Deepak Hooda b Amit Mishra,3,4,1,0,133.33
158,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,121,8,Umran Malik,run out (Deepak Hooda/Jaydev Unadkat),0,0,0,0,0.00
159,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,121,8,Bhuvneshwar,not out,0,0,0,0,0.00
160,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,127,5,Kyle Mayers,c Mayank Agarwal b Fazalhaq Farooqi,14,13,2,0,92.86
161,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,127,5,KL Rahul (c),lbw b Adil Rashid,31,35,4,0,112.90
162,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,127,5,Deepak Hooda,c and b Bhuvneshwar,8,7,0,1,87.50
163,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,127,5,Krunal Pandya,c Anmolpreet Singh b Umran Malik,23,34,4,1,147.83
164,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,127,5,Marcus Stoinis,not out,13,10,2,0,76.92
165,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,127,5,Romario Shepherd,lbw b Adil Rashid,1,0,0,0,0.00
166,"Apr 07, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Sunrisers Hyderabad, 10th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,127,5,Nicholas Pooran (wk),not out,6,11,1,1,183.33
167,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,199,4,Yashasvi Jaiswal,c and b Mukesh Kumar,31,60,11,1,193.55
168,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,199,4,Jos Buttler,c and b Mukesh Kumar,51,79,11,1,154.90
169,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,199,4,,c Nortje b Kuldeep Yadav,4,0,0,0,0.00
170,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,199,4,Riyan Parag,b Rovman Powell,11,7,0,0,63.64
171,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,199,4,Hetmyer,not out,21,39,1,4,185.71
172,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,199,4,Dhruv Jurel,not out,3,8,0,1,266.67
173,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,142,9,Prithvi Shaw,c Samson b Boult,3,0,0,0,0.00
174,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,142,9,David Warner (c),lbw b Chahal,55,65,7,0,118.18
175,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,142,9,Manish Pandey,lbw b Boult,1,0,0,0,0.00
176,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,142,9,Rilee Rossouw,c Yashasvi Jaiswal b Ashwin,12,14,2,0,116.67
177,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,142,9,Lalit Yadav,b Boult,24,38,5,0,158.33
178,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,142,9,Axar Patel,st Samson b Chahal,6,2,0,0,33.33
179,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,142,9,Rovman Powell,c Hetmyer b Ashwin,2,2,0,0,100.00
180,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,142,9,Abishek Porel (wk),c Hetmyer b Chahal,9,7,1,0,77.78
181,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,142,9,Kuldeep Yadav,not out,7,3,0,0,42.86
182,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,142,9,Anrich Nortje,b Sandeep Sharma,1,0,0,0,0.00
183,"Apr 08, ",03:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Delhi Capitals, 11th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,142,9,Mukesh Kumar,not out,1,1,0,0,100.00
184,"Apr 08, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,157,8,Rohit (c),b Tushar Deshpande,13,21,3,1,161.54
185,"Apr 08, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,157,8,Ishan Kishan (wk),c Pretorius b Ravindra Jadeja,21,32,5,0,152.38
186,"Apr 08, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,157,8,Green,c and b Ravindra Jadeja,11,12,1,0,109.09
187,"Apr 08, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,157,8,Suryakumar Yadav,c Dhoni b Santner,2,1,0,0,50.00
188,"Apr 08, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,157,8,Tilak Varma,lbw b Ravindra Jadeja,18,22,2,1,122.22
189,"Apr 08, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,157,8,Arshad Khan,lbw b Santner,4,2,0,0,50.00
190,"Apr 08, ",07:30 PM,"Wankhede Stadium, ",Mumbai,"Mumbai Indians vs Chennai Super Kings, 12th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,157,8,Tim David,c Ajinkya Rahane b Tushar Deshpande,22,31,1,2,140.91
